2025-04-12 02:21:06,wrapped-bitcoin,83431.0,361121428.0,3.00031,none,0,no_signal
2025-04-12 02:21:41,shiba-inu,1.225e-05,152000041.0,2.20256,none,0,no_signal
2025-04-12 02:22:16,bitget-token,4.32,125523986.0,2.09824,none,0,no_signal
2025-04-12 02:22:49,hyperliquid,15.65,131270554.0,3.32279,none,0,no_signal
2025-04-12 02:23:24,coinbase-wrapped-btc,83417.0,294951537.0,3.0647,none,0,no_signal
2025-04-12 02:23:57,render-token,3.86,287452571.0,6.03556,none,0,no_signal
2025-04-12 02:24:31,kaspa,0.074323,127177205.0,2.35283,none,0,no_signal
2025-04-12 02:25:06,bitcoin,83472.0,35962488341.0,3.07371,none,0,no_signal
2025-04-12 02:25:40,wrapped-bitcoin,83429.0,347069285.0,2.98718,none,0,no_signal
2025-04-12 02:26:15,shiba-inu,1.226e-05,151779787.0,2.1936,none,0,no_signal
2025-04-12 02:26:48,bitget-token,4.33,125480450.0,2.16517,none,0,no_signal
2025-04-12 02:27:22,hyperliquid,15.7,134982066.0,3.69909,none,0,no_signal
2025-04-12 02:27:54,coinbase-wrapped-btc,83554.0,294900499.0,3.30008,none,0,no_signal
2025-04-12 10:09:33,bitcoin,84449.0,26585627603.0,2.2197,buy,10,executed
2025-04-12 10:10:07,solana,128.9,4130588658.0,7.08587,none,0,no_signal
2025-04-12 10:10:42,stellar,0.245084,145890822.0,4.56522,none,0,no_signal
2025-04-12 10:11:19,shiba-inu,1.246e-05,136999513.0,3.56565,none,0,no_signal
2025-04-12 10:11:54,bitcoin-cash,322.97,202880588.0,5.25169,none,0,no_signal
2025-04-12 10:12:28,bitget-token,4.45,104738681.0,3.83471,none,0,no_signal
2025-04-12 10:13:02,hyperliquid,15.97,120092168.0,5.30944,none,0,no_signal
2025-04-12 10:13:35,pi-network,0.750244,536702270.0,23.83757,none,0,no_signal
2025-04-12 10:14:09,uniswap,5.47,107161567.0,4.98916,none,0,no_signal
2025-04-12 10:14:44,coinbase-wrapped-btc,84573.0,245081250.0,2.46946,none,0,no_signal
2025-04-12 10:15:19,pepe,7.18e-06,506205612.0,4.25595,buy,10,executed
2025-04-12 10:15:55,mantle,0.712237,278732219.0,2.94198,none,0,no_signal
2025-04-12 10:16:33,render-token,3.9,216423128.0,4.77776,none,0,no_signal
2025-04-12 10:17:08,official-trump,8.38,293721579.0,4.59618,none,0,no_signal
2025-04-12 10:25:17,binancecoin,596.49,513346489.0,2.21025,none,0,no_signal
2025-04-12 10:25:50,solana,129.47,4152514529.0,8.69256,none,0,no_signal
2025-04-12 10:26:25,stellar,0.245613,147015113.0,5.55572,none,0,no_signal
2025-04-12 10:27:00,the-open-network,3.02,203113925.0,2.9969,buy,10,executed
2025-04-12 10:27:33,shiba-inu,1.249e-05,137874113.0,4.34184,none,0,no_signal
2025-04-12 10:28:07,bitcoin-cash,325.23,178596492.0,7.10904,none,0,no_signal
2025-04-12 10:28:40,hyperliquid,16.19,122449574.0,7.43367,none,0,no_signal
2025-04-12 10:29:14,bitget-token,4.48,104845971.0,5.33658,buy,10,executed
2025-04-12 10:29:47,pi-network,0.775201,553148237.0,28.69464,none,0,no_signal
2025-04-12 10:30:21,uniswap,5.52,110364646.0,6.83416,buy,10,executed
2025-04-12 10:30:55,coinbase-wrapped-btc,84687.0,244655210.0,4.28302,none,0,no_signal
2025-04-12 10:31:28,pepe,7.24e-06,514377107.0,5.68145,buy,10,executed
2025-04-12 10:33:39,binancecoin,597.26,484712339.0,2.4565,none,0,no_signal
2025-04-12 10:34:12,solana,130.12,4290205089.0,9.06041,none,0,no_signal
2025-04-12 10:34:47,stellar,0.246633,147094791.0,5.92501,none,0,no_signal
2025-04-12 10:35:22,the-open-network,3.02,207578183.0,3.11671,buy,10,executed
2025-04-12 10:35:57,shiba-inu,1.254e-05,139349717.0,4.62975,none,0,no_signal
2025-04-12 10:36:31,bitcoin-cash,329.15,176948346.0,7.91369,none,0,no_signal
2025-04-12 10:37:04,hyperliquid,16.16,123781099.0,7.61735,none,0,no_signal
2025-04-12 10:37:39,bitget-token,4.4,111003178.0,2.6902,buy,10,executed
2025-04-12 10:38:13,pi-network,0.779725,557192286.0,29.1962,none,0,no_signal
2025-04-12 10:38:48,uniswap,5.54,120721966.0,6.90644,buy,10,executed
2025-04-12 10:39:21,coinbase-wrapped-btc,84893.0,248687624.0,3.62062,none,0,no_signal
2025-04-12 10:39:54,pepe,7.24e-06,519947627.0,5.4949,none,0,no_signal
2025-04-12 10:40:28,near,2.2,141793884.0,6.32406,none,0,no_signal
2025-04-12 10:41:02,mantle,0.714716,280307699.0,3.44396,none,0,no_signal
2025-04-12 10:41:35,aave,146.58,204735930.0,8.94909,none,0,no_signal
2025-04-12 10:42:09,render-token,3.96,223419968.0,6.64574,none,0,no_signal
2025-04-12 10:43:39,binancecoin,598.94,526801585.0,2.81352,none,0,no_signal
2025-04-12 10:44:13,solana,130.27,4290482064.0,9.1482,none,0,no_signal
2025-04-12 10:44:47,stellar,0.247772,149726026.0,6.17723,none,0,no_signal
2025-04-12 10:45:23,the-open-network,3.01,207811640.0,2.77905,none,0,no_signal
2025-04-12 10:45:58,shiba-inu,1.255e-05,139907995.0,4.62057,none,0,no_signal
2025-04-12 10:46:33,bitcoin-cash,329.44,179579504.0,7.84424,buy,10,executed
2025-04-12 10:47:08,hyperliquid,16.12,119969820.0,7.2245,none,0,no_signal
2025-04-12 10:47:41,pi-network,0.777526,572906793.0,28.80301,none,0,no_signal
2025-04-12 10:48:15,bitget-token,4.42,109508389.0,3.65078,none,0,no_signal
2025-04-12 10:48:49,uniswap,5.53,121519013.0,6.43379,buy,10,executed
2025-04-12 10:49:22,coinbase-wrapped-btc,84797.0,248542681.0,3.16384,buy,10,executed
2025-04-12 10:49:57,pepe,7.22e-06,524225940.0,4.87013,none,0,no_signal
2025-04-12 10:50:30,near,2.19,147195006.0,5.96274,none,0,no_signal
2025-04-12 10:51:03,mantle,0.714958,280573286.0,3.28676,none,0,no_signal
2025-04-12 10:51:36,aave,146.65,207943474.0,8.80006,none,0,no_signal
2025-04-12 10:52:10,render-token,3.94,224266268.0,6.03632,none,0,no_signal
2025-04-12 10:52:45,binancecoin,598.54,530410142.0,2.6584,buy,10,executed
